ASV_numbers,domain,phylum,class,order,family,genus,species
ASV_13242,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,Herpotrichiellaceae_gen_Incertae_sedis,Herpotrichiellaceae_sp
ASV_13243,Eukaryota,Basidiomycota,NA,Agaricales,Clavariaceae,Clavariaceae_gen_Incertae_sedis,Clavariaceae_sp
ASV_13244,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_13245,NA,NA,NA,NA,NA,NA,NA
ASV_13246,NA,NA,NA,NA,NA,NA,NA
ASV_13247,Eukaryota,Mortierellomycota,NA,Mortierellales,Mortierellaceae,Mortierella,Mortierella_sp
ASV_13248,Eukaryota,Glomeromycota,NA,Glomerales,Glomeraceae,Glomus,Glomus_macrocarpum
ASV_13249,NA,NA,NA,NA,NA,NA,NA
ASV_13250,NA,NA,NA,NA,NA,NA,NA
ASV_13251,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13252,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Triscelophorus,Triscelophorus_sp
ASV_13253,Eukaryota,Ascomycota,NA,Helotiales,Hyaloscyphaceae,Hyaloscyphaceae_gen_Incertae_sedis,Hyaloscyphaceae_sp
ASV_13254,Eukaryota,Basidiomycota,NA,Sebacinales,Serendipitaceae,Serendipitaceae_gen_Incertae_sedis,Serendipitaceae_sp
ASV_13255,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,Inocybe_umbratica
ASV_13256,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Triscelophorus,Triscelophorus_sp
ASV_13257,NA,NA,NA,NA,NA,NA,NA
ASV_13258,NA,NA,NA,NA,NA,NA,NA
ASV_13259,Eukaryota,Ascomycota,NA,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Saccharomycetales_gen_Incertae_sedis,Saccharomycetales_sp
ASV_13260,Eukaryota,Basidiomycota,NA,Agaricales,Pluteaceae,Pluteus,Pluteus_sp
ASV_13261,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,Boubovia,NA
ASV_13262,NA,NA,NA,NA,NA,NA,NA
ASV_13263,NA,NA,NA,NA,NA,NA,NA
ASV_13264,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,NA
ASV_13265,NA,NA,NA,NA,NA,NA,NA
ASV_13266,Eukaryota,Ascomycota,NA,Pezizales,Ascobolaceae,Ascobolus,NA
ASV_13267,NA,NA,NA,NA,NA,NA,NA
ASV_13268,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13269,NA,NA,NA,NA,NA,NA,NA
ASV_13270,NA,NA,NA,NA,NA,NA,NA
ASV_13271,NA,NA,NA,NA,NA,NA,NA
ASV_13272,NA,NA,NA,NA,NA,NA,NA
ASV_13273,Eukaryota,Ascomycota,NA,Pezizales,Pezizaceae,Hydnobolites,Hydnobolites_cerebriformis
ASV_13274,NA,NA,NA,NA,NA,NA,NA
ASV_13275,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13276,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,NA,NA
ASV_13277,NA,NA,NA,NA,NA,NA,NA
ASV_13278,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13279,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Pezizomycotina_gen_Incertae_sedis,Pezizomycotina_sp
ASV_13280,NA,NA,NA,NA,NA,NA,NA
ASV_13281,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_13282,Eukaryota,Ascomycota,NA,Venturiales,Venturiaceae,Pseudoanungitea,NA
ASV_13283,Eukaryota,Basidiomycota,NA,Trechisporales,Hydnodontaceae,Trechispora,Trechispora_hymenocystis
ASV_13284,Eukaryota,Mucoromycota,NA,Mucorales,Cunninghamellaceae,Absidia,Absidia_glauca
ASV_13285,NA,NA,NA,NA,NA,NA,NA
ASV_13286,NA,NA,NA,NA,NA,NA,NA
ASV_13287,NA,NA,NA,NA,NA,NA,NA
ASV_13288,NA,NA,NA,NA,NA,NA,NA
ASV_13289,NA,NA,NA,NA,NA,NA,NA
ASV_13290,NA,NA,NA,NA,NA,NA,NA
ASV_13291,NA,NA,NA,NA,NA,NA,NA
ASV_13292,NA,NA,NA,NA,NA,NA,NA
ASV_13293,Eukaryota,Ascomycota,NA,Sclerococcales,Dactylosporaceae,Dactylospora,Dactylospora_sp
ASV_13294,Eukaryota,Ascomycota,NA,Sordariomycetes_ord_Incertae_sedis,Sordariomycetes_fam_Incertae_sedis,Sordariomycetes_gen_Incertae_sedis,Sordariomycetes_sp
ASV_13295,NA,NA,NA,NA,NA,NA,NA
ASV_13296,Eukaryota,Ascomycota,NA,Pleosporales,Pleosporales_fam_Incertae_sedis,Pleosporales_gen_Incertae_sedis,Pleosporales_sp
ASV_13297,Eukaryota,Basidiomycota,NA,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_pyriforme
ASV_13298,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_13299,Eukaryota,Basidiomycota,NA,Cantharellales,Botryobasidiaceae,Botryobasidium,NA
ASV_13300,Eukaryota,Basidiomycota,NA,Basidiomycota_ord_Incertae_sedis,Basidiomycota_fam_Incertae_sedis,Basidiomycota_gen_Incertae_sedis,Basidiomycota_sp
ASV_13301,NA,NA,NA,NA,NA,NA,NA
ASV_13302,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_13303,NA,NA,NA,NA,NA,NA,NA
ASV_13304,Eukaryota,Mortierellomycota,NA,Mortierellales,Mortierellaceae,Mortierella,Mortierella_sp
ASV_13305,NA,NA,NA,NA,NA,NA,NA
ASV_13306,NA,NA,NA,NA,NA,NA,NA
ASV_13307,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13308,NA,NA,NA,NA,NA,NA,NA
ASV_13309,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_13310,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13311,Eukaryota,Ascomycota,NA,Pyxidiophorales,Pyxidiophorales_fam_Incertae_sedis,Pyxidiophorales_gen_Incertae_sedis,Pyxidiophorales_sp
ASV_13312,Eukaryota,Basidiomycota,NA,Agaricales,Cortinariaceae,Calonarius,Calonarius_atrovirens
ASV_13313,Eukaryota,Basidiomycota,NA,Agaricales,Pluteaceae,Pluteus,Pluteus_sp
ASV_13314,Eukaryota,Mucoromycota,NA,Umbelopsidales,Umbelopsidaceae,Umbelopsis,Umbelopsis_sp
ASV_13315,Eukaryota,Ascomycota,NA,Capnodiales,Capnodiales_fam_Incertae_sedis,Capnodiales_gen_Incertae_sedis,Capnodiales_sp
ASV_13316,Eukaryota,Basidiomycota,NA,Geastrales,Geastraceae,Geastrum,Geastrum_triplex
ASV_13317,Eukaryota,Basidiomycota,NA,Russulales,Russulaceae,Lactarius,NA
ASV_13318,Eukaryota,Ascomycota,NA,Orbiliales,Orbiliaceae,Orbiliaceae_gen_Incertae_sedis,Orbiliaceae_sp
ASV_13319,Eukaryota,Basidiomycota,NA,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_sp
ASV_13320,NA,NA,NA,NA,NA,NA,NA
ASV_13321,NA,NA,NA,NA,NA,NA,NA
ASV_13322,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13323,Eukaryota,Basidiomycota,NA,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_pyriforme
ASV_13324,Eukaryota,Ascomycota,NA,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Dothideomycetes_gen_Incertae_sedis,Dothideomycetes_sp
ASV_13325,Eukaryota,Basidiomycota,NA,Agaricales,Cortinariaceae,Cortinarius,Cortinarius_phaeosmus
ASV_13326,Eukaryota,Mortierellomycota,NA,Mortierellales,Mortierellaceae,NA,NA
ASV_13327,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium_sp
ASV_13328,NA,NA,NA,NA,NA,NA,NA
ASV_13329,NA,NA,NA,NA,NA,NA,NA
ASV_13330,Eukaryota,Ascomycota,NA,Mytilinidiales,Mytilinidiaceae,Mytilinidiaceae_gen_Incertae_sedis,Mytilinidiaceae_sp
ASV_13331,Eukaryota,Ascomycota,NA,Pleosporales,Phaeosphaeriaceae,NA,NA
ASV_13332,NA,NA,NA,NA,NA,NA,NA
ASV_13333,NA,NA,NA,NA,NA,NA,NA
ASV_13334,Eukaryota,Ascomycota,NA,Orbiliales,Orbiliales_fam_Incertae_sedis,Orbiliales_gen_Incertae_sedis,Orbiliales_sp
ASV_13335,NA,NA,NA,NA,NA,NA,NA
ASV_13336,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,NA
ASV_13337,Eukaryota,Ascomycota,NA,Helotiales,Rutstroemiaceae,Lanzia,Lanzia_sp
ASV_13338,Eukaryota,Basidiomycota,NA,Auriculariales,Hyaloriaceae,Hyaloriaceae_gen_Incertae_sedis,Hyaloriaceae_sp
ASV_13339,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13340,NA,NA,NA,NA,NA,NA,NA
ASV_13341,Eukaryota,Rozellomycota,NA,GS11,GS11_fam_Incertae_sedis,GS11_gen_Incertae_sedis,GS11_sp
ASV_13342,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13343,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Pezizomycotina_gen_Incertae_sedis,Pezizomycotina_sp
ASV_13344,Eukaryota,Ascomycota,NA,Taphrinales,Taphrinaceae,Taphrina,Taphrina_sp
ASV_13345,NA,NA,NA,NA,NA,NA,NA
ASV_13346,Eukaryota,Basidiomycota,NA,Filobasidiales,Filobasidiaceae,Goffeauzyma,Goffeauzyma_gastrica
ASV_13347,Eukaryota,Basidiomycota,NA,Cantharellales,Ceratobasidiaceae,NA,NA
ASV_13348,NA,NA,NA,NA,NA,NA,NA
ASV_13349,Eukaryota,Ascomycota,NA,Taphrinales,Taphrinaceae,Taphrina,Taphrina_vestergrenii
ASV_13350,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13351,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13352,Eukaryota,Ascomycota,NA,Orbiliales,Orbiliales_fam_Incertae_sedis,Orbiliales_gen_Incertae_sedis,Orbiliales_sp
ASV_13353,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_13354,NA,NA,NA,NA,NA,NA,NA
ASV_13355,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13356,Eukaryota,Ascomycota,NA,Sordariales,Sordariales_fam_Incertae_sedis,Sordariales_gen_Incertae_sedis,Sordariales_sp
ASV_13357,Eukaryota,Basidiomycota,NA,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Agaricomycetes_gen_Incertae_sedis,Agaricomycetes_sp
ASV_13358,Eukaryota,Basidiomycota,NA,Agaricales,Agaricales_fam_Incertae_sedis,Agaricales_gen_Incertae_sedis,Agaricales_sp
ASV_13359,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Polyozellus,Polyozellus_rotundisporus
ASV_13360,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_13361,Eukaryota,Ascomycota,NA,Pleosporales,NA,NA,NA
ASV_13362,Eukaryota,Mucoromycota,NA,Endogonomycetes_ord_Incertae_sedis,Endogonomycetes_fam_Incertae_sedis,Endogonomycetes_gen_Incertae_sedis,Endogonomycetes_sp
ASV_13363,NA,NA,NA,NA,NA,NA,NA
ASV_13364,Eukaryota,Rozellomycota,NA,GS11,GS11_fam_Incertae_sedis,GS11_gen_Incertae_sedis,GS11_sp
ASV_13365,Eukaryota,Chytridiomycota,NA,Lobulomycetales,Lobulomycetales_fam_Incertae_sedis,Lobulomycetales_gen_Incertae_sedis,Lobulomycetales_sp
ASV_13366,Eukaryota,Basidiomycota,NA,Agaricales,Tricholomataceae,Hemimycena,NA
ASV_13367,Eukaryota,Basidiomycota,NA,Agaricales,Tricholomataceae,Ripartites,Ripartites_tricholoma
ASV_13368,Eukaryota,Basidiomycota,NA,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella_pseudocasca
ASV_13369,NA,NA,NA,NA,NA,NA,NA
ASV_13370,Eukaryota,Chytridiomycota,NA,Lobulomycetales,Lobulomycetales_fam_Incertae_sedis,Lobulomycetales_gen_Incertae_sedis,Lobulomycetales_sp
ASV_13371,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_13372,NA,NA,NA,NA,NA,NA,NA
ASV_13373,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Rhizophydiales_gen_Incertae_sedis,Rhizophydiales_sp
ASV_13374,NA,NA,NA,NA,NA,NA,NA
ASV_13375,NA,NA,NA,NA,NA,NA,NA
ASV_13376,NA,NA,NA,NA,NA,NA,NA
ASV_13377,Eukaryota,Ascomycota,NA,Pleosporales,Melanommataceae,Petrakia,Petrakia_sp
ASV_13378,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13379,NA,NA,NA,NA,NA,NA,NA
ASV_13380,NA,NA,NA,NA,NA,NA,NA
ASV_13381,Eukaryota,Rozellomycota,NA,GS07,GS07_fam_Incertae_sedis,GS07_gen_Incertae_sedis,GS07_sp
ASV_13382,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_13383,Eukaryota,Basidiomycota,NA,Hymenochaetales,Schizoporaceae,Hyphodontia,Hyphodontia_sp
ASV_13384,NA,NA,NA,NA,NA,NA,NA
ASV_13385,Eukaryota,Ascomycota,NA,Helotiales,NA,NA,NA
ASV_13386,NA,NA,NA,NA,NA,NA,NA
ASV_13387,Eukaryota,Basidiomycota,NA,Agaricales,Clavariaceae,Clavulinopsis,Clavulinopsis_sp
ASV_13388,Eukaryota,Basidiomycota,NA,Basidiomycota_ord_Incertae_sedis,Basidiomycota_fam_Incertae_sedis,Basidiomycota_gen_Incertae_sedis,Basidiomycota_sp
ASV_13389,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_13390,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13391,NA,NA,NA,NA,NA,NA,NA
ASV_13392,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_13393,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13394,Eukaryota,Kickxellomycota,NA,Kickxellomycota_ord_Incertae_sedis,Kickxellomycota_fam_Incertae_sedis,Kickxellomycota_gen_Incertae_sedis,Kickxellomycota_sp
ASV_13395,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_13396,NA,NA,NA,NA,NA,NA,NA
ASV_13397,NA,NA,NA,NA,NA,NA,NA
ASV_13398,NA,NA,NA,NA,NA,NA,NA
ASV_13399,NA,NA,NA,NA,NA,NA,NA
ASV_13400,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_13401,NA,NA,NA,NA,NA,NA,NA
ASV_13402,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Pseudotomentella,Pseudotomentella_sp
ASV_13403,Eukaryota,Basidiomycota,NA,Polyporales,NA,NA,NA
ASV_13404,Eukaryota,Basidiomycota,NA,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Agaricomycetes_gen_Incertae_sedis,Agaricomycetes_sp
ASV_13405,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,Geopyxis,NA
ASV_13406,NA,NA,NA,NA,NA,NA,NA
ASV_13407,NA,NA,NA,NA,NA,NA,NA
ASV_13408,NA,NA,NA,NA,NA,NA,NA
ASV_13409,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13410,NA,NA,NA,NA,NA,NA,NA
ASV_13411,NA,NA,NA,NA,NA,NA,NA
ASV_13412,Eukaryota,Basidiomycota,NA,Tremellales,NA,NA,NA
ASV_13413,Eukaryota,Basidiomycota,NA,Agaricales,Amanitaceae,Amanita,Amanita_phalloides
ASV_13414,Eukaryota,Rozellomycota,NA,GS05,GS05_fam_Incertae_sedis,GS05_gen_Incertae_sedis,GS05_sp
ASV_13415,NA,NA,NA,NA,NA,NA,NA
ASV_13416,NA,NA,NA,NA,NA,NA,NA
ASV_13417,Eukaryota,Basidiomycota,NA,Agaricales,Entolomataceae,Entoloma,Entoloma_undatum
ASV_13418,Eukaryota,Ascomycota,NA,Pleosporales,Teichosporaceae,NA,NA
ASV_13419,Eukaryota,Ascomycota,NA,Pyxidiophorales,Pyxidiophorales_fam_Incertae_sedis,Pyxidiophorales_gen_Incertae_sedis,Pyxidiophorales_sp
ASV_13420,NA,NA,NA,NA,NA,NA,NA
ASV_13421,NA,NA,NA,NA,NA,NA,NA
ASV_13422,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,Boubovia,Boubovia_sp
ASV_13423,Eukaryota,Basidiomycota,NA,Agaricales,Mycenaceae,Mycena,NA
ASV_13424,Eukaryota,Basidiomycota,NA,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon_chinensis
ASV_13425,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,Inocybe_sp
ASV_13426,Eukaryota,Ascomycota,NA,Pezizales,Pezizaceae,Hydnobolites,NA
ASV_13427,Eukaryota,Mortierellomycota,NA,Mortierellales,Mortierellaceae,Mortierella,NA
ASV_13428,NA,NA,NA,NA,NA,NA,NA
ASV_13429,NA,NA,NA,NA,NA,NA,NA
ASV_13430,Eukaryota,Basidiomycota,NA,Trechisporales,Hydnodontaceae,Trechispora,Trechispora_hymenocystis
ASV_13431,Eukaryota,Ascomycota,NA,Pleosporales,NA,NA,NA
ASV_13432,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Alphamycetaceae,Betamyces,Betamyces_sp
ASV_13433,NA,NA,NA,NA,NA,NA,NA
ASV_13434,NA,NA,NA,NA,NA,NA,NA
ASV_13435,Eukaryota,Basidiomycota,NA,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium_krtinense
ASV_13436,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13437,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13438,Eukaryota,Ascomycota,NA,Pezizales,Pezizaceae,Pachyphlodes,Pachyphlodes_sp
ASV_13439,Eukaryota,Basidiomycota,NA,Tremellales,NA,NA,NA
ASV_13440,Eukaryota,Basidiomycota,NA,Cantharellales,Hydnaceae,Burgoa,NA
ASV_13441,Eukaryota,Basidiomycota,NA,Agaricales,NA,NA,NA
ASV_13442,NA,NA,NA,NA,NA,NA,NA
ASV_13443,Eukaryota,Chytridiomycota,NA,Spizellomycetales,Powellomycetaceae,Powellomycetaceae_gen_Incertae_sedis,Powellomycetaceae_sp
ASV_13444,NA,NA,NA,NA,NA,NA,NA
ASV_13445,NA,NA,NA,NA,NA,NA,NA
ASV_13446,Eukaryota,Basidiomycota,NA,Tremellomycetes_ord_Incertae_sedis,Tremellomycetes_fam_Incertae_sedis,Tremellomycetes_gen_Incertae_sedis,Tremellomycetes_sp
ASV_13447,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13448,Eukaryota,Ascomycota,NA,Orbiliales,Orbiliaceae,Orbiliaceae_gen_Incertae_sedis,Orbiliaceae_sp
ASV_13449,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_13450,NA,NA,NA,NA,NA,NA,NA
ASV_13451,NA,NA,NA,NA,NA,NA,NA
ASV_13452,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13453,NA,NA,NA,NA,NA,NA,NA
ASV_13454,NA,NA,NA,NA,NA,NA,NA
ASV_13455,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Pezizomycotina_gen_Incertae_sedis,Pezizomycotina_sp
ASV_13456,Eukaryota,Basidiomycota,NA,Trechisporales,Hydnodontaceae,Trechispora,NA
ASV_13457,Eukaryota,Ascomycota,NA,Eurotiales,Elaphomycetaceae,Elaphomyces,NA
ASV_13458,NA,NA,NA,NA,NA,NA,NA
ASV_13459,Eukaryota,Mucoromycota,NA,Mucorales,Cunninghamellaceae,Absidia,Absidia_sp
ASV_13460,NA,NA,NA,NA,NA,NA,NA
ASV_13461,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_13462,NA,NA,NA,NA,NA,NA,NA
ASV_13463,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13464,Eukaryota,Fungi_phy_Incertae_sedis,NA,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,Fungi_sp
ASV_13465,NA,NA,NA,NA,NA,NA,NA
ASV_13466,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Rhizophydiaceae,Rhizophydiaceae_gen_Incertae_sedis,Rhizophydiaceae_sp
ASV_13467,Eukaryota,Basidiomycota,NA,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Chrysozymaceae_gen_Incertae_sedis,Chrysozymaceae_sp
ASV_13468,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13469,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_13470,Eukaryota,Ascomycota,NA,Pleosporales,Pleosporaceae,Alternaria,NA
ASV_13471,NA,NA,NA,NA,NA,NA,NA
ASV_13472,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_13473,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp
ASV_13474,Eukaryota,Basidiomycota,NA,Cantharellales,Botryobasidiaceae,Botryobasidium,Botryobasidium_conspersum
ASV_13475,Eukaryota,Basidiomycota,NA,Cystofilobasidiales,Mrakiaceae,Itersonilia,Itersonilia_sp
ASV_13476,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_13477,NA,NA,NA,NA,NA,NA,NA
ASV_13478,NA,NA,NA,NA,NA,NA,NA
ASV_13479,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13480,Eukaryota,Rozellomycota,NA,GS05,GS05_fam_Incertae_sedis,GS05_gen_Incertae_sedis,GS05_sp
ASV_13481,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13482,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_13483,NA,NA,NA,NA,NA,NA,NA
ASV_13484,Eukaryota,Ascomycota,NA,Lecanoromycetes_ord_Incertae_sedis,Lecanoromycetes_fam_Incertae_sedis,Lecanoromycetes_gen_Incertae_sedis,Lecanoromycetes_sp
ASV_13485,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,Herpotrichiellaceae_gen_Incertae_sedis,Herpotrichiellaceae_sp
ASV_13486,NA,NA,NA,NA,NA,NA,NA
ASV_13487,Eukaryota,Basidiomycota,NA,Boletales,Boletales_fam_Incertae_sedis,Boletales_gen_Incertae_sedis,Boletales_sp
ASV_13488,Eukaryota,Chytridiomycota,NA,Spizellomycetales,Spizellomycetales_fam_Incertae_sedis,Spizellomycetales_gen_Incertae_sedis,Spizellomycetales_sp
ASV_13489,NA,NA,NA,NA,NA,NA,NA
ASV_13490,Eukaryota,Basidiomycota,NA,Geastrales,Geastraceae,Geastrum,Geastrum_fimbriatum
ASV_13491,Eukaryota,Mucoromycota,NA,Endogonomycetes_ord_Incertae_sedis,Endogonomycetes_fam_Incertae_sedis,Endogonomycetes_gen_Incertae_sedis,Endogonomycetes_sp
ASV_13492,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Rhizophydiales_gen_Incertae_sedis,Rhizophydiales_sp
ASV_13493,Eukaryota,Basidiomycota,NA,Microbotryales,Microbotryaceae,Microbotryaceae_gen_Incertae_sedis,Microbotryaceae_sp
ASV_13494,NA,NA,NA,NA,NA,NA,NA
